"mean_fit_time","std_fit_time","mean_score_time","std_score_time","param_gamma","param_learning_rate","param_max_depth","param_n_estimators","params","split0_test_r2","split1_test_r2","split2_test_r2","split3_test_r2","split4_test_r2","mean_test_r2","std_test_r2","rank_test_r2","split0_test_neg_mean_absolute_error","split1_test_neg_mean_absolute_error","split2_test_neg_mean_absolute_error","split3_test_neg_mean_absolute_error","split4_test_neg_mean_absolute_error","mean_test_neg_mean_absolute_error","std_test_neg_mean_absolute_error","rank_test_neg_mean_absolute_error"
56,0.37384562492370604,0.007206348004205786,0.006726837158203125,0.00058952513156738,0.1,0.1,3,500,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 500}",0.9493521824321911,0.9137392603384542,0.9339809798643477,0.9229125136599386,0.8878307449376335,0.921563136246513,0.02062688539295589,1,-2.683718695496068,-3.3526401692592738,-3.0892759101174088,-3.1260457934755266,-3.731326668436934,-3.1966014473570423,0.3434602548146527,2
20,0.36965298652648926,0.01039972174838723,0.006767559051513672,0.00045268829884895906,0.01,0.1,3,500,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 500}",0.9485040096843633,0.9105970581375183,0.9323845330501959,0.9236339793598316,0.8885885534659591,0.9207416267395736,0.020255395680515455,2,-2.728491376645637,-3.3711777139721493,-3.1234908617193047,-3.116889235987807,-3.7137860212093448,-3.2107670419068484,0.32489372681737416,5
23,0.7277167797088623,0.07680855824829837,0.007392358779907226,0.00013459301278344695,0.01,0.1,6,500,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 500}",0.9236529495952598,0.9127965496713963,0.9244815036531451,0.9206481692857568,0.8839157266466752,0.9130989797704465,0.015163720639686448,3,-2.838606725172563,-3.180808590513287,-3.051236710403905,-3.033350400751287,-3.7666282925954677,-3.174126143887302,0.315783582337254,1
58,0.38985700607299806,0.007008586536783935,0.006521892547607422,0.0002440867606735131,0.1,0.1,6,200,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200}",0.9232166161716336,0.9105311182848993,0.9261483999417218,0.9215013711236878,0.8809116424741935,0.9124618295992273,0.01663636322478221,4,-2.843797862890995,-3.2523232353094853,-3.055947383996212,-3.0632197363882354,-3.822305547086204,-3.2075187531342264,0.3334843971811291,4
22,0.41896805763244627,0.004716879410436861,0.006537103652954101,0.00036649080475172107,0.01,0.1,6,200,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200}",0.9233182105519251,0.9100847408402444,0.9248846838288007,0.9200074526635988,0.881307857968949,0.9119205891707036,0.016148563622377283,6,-2.8582777434840345,-3.250604857126872,-3.0921268379905,-3.0731132335084856,-3.8257150511625335,-3.219967544654485,0.3275965914992041,6
55,0.18395848274230958,0.015299655681461723,0.00556182861328125,0.0005567670806471812,0.1,0.1,3,200,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200}",0.9382510777383373,0.9017035681179132,0.9257109306219251,0.9128581637915502,0.8762180992268142,0.910948367899308,0.021254065155189208,7,-3.052795445471099,-3.6598517973350755,-3.446915382847641,-3.4622876860878686,-4.067712331399686,-3.5379125286282735,0.3301197352445881,17
19,0.15504069328308107,0.007373938073405973,0.006259489059448242,0.00014440054237355382,0.01,0.1,3,200,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200}",0.938077656405691,0.9009939804637382,0.9264335090654832,0.9128581637915502,0.8762180992268142,0.9109162817906553,0.021376208531159846,8,-3.056014306617506,-3.672201933716283,-3.4102734944314665,-3.4622876860878686,-4.067712331399686,-3.533697950450562,0.33252650968803443,15
57,0.22254385948181152,0.012180092446519623,0.00619964599609375,0.0005980275114760239,0.1,0.1,6,100,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100}",0.9194553304290607,0.9053259828984099,0.9251380719074975,0.915782224344973,0.8768660523313688,0.908513532382262,0.017091843710118067,9,-2.9683098636973986,-3.39037091405464,-3.181710300907944,-3.2015367475567444,-3.924836553596869,-3.3333528759627193,0.3245709046283702,7
21,0.22004570960998535,0.0030658545267522415,0.006302070617675781,0.0004417324672516018,0.01,0.1,6,100,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100}",0.9193808650685174,0.9057292917856481,0.9246126065077845,0.9128796886831944,0.8765806959774668,0.9078366296045222,0.016861254271018408,10,-2.9635223479993416,-3.3604146625634397,-3.211927200201786,-3.2863582352146956,-3.926100808701863,-3.3496646509362256,0.31764111586925453,8
50,1.1668043613433838,0.03442965781881209,0.008223581314086913,0.0003334578331293349,0.1,0.01,6,500,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500}",0.9140963216696691,0.8920010552811677,0.915260004006147,0.9037698992337381,0.872031975877703,0.899431851213685,0.01606465481620015,11,-3.189140896537087,-3.6896271150762385,-3.463047244216457,-3.5247789165612424,-4.0903440275424865,-3.591387639986702,0.2970922055481224,19
14,1.549728012084961,0.07896705064703471,0.009809303283691406,0.0015902349965854743,0.01,0.01,6,500,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500}",0.9140425432762556,0.8934044124841135,0.9154854138563188,0.9031583558195886,0.8710666616942658,0.8994314774261085,0.016284901142216177,12,-3.1845446692958017,-3.6501789321899407,-3.4534736451813663,-3.5457118634310634,-4.127048954847382,-3.5921916129891107,0.3088734296575151,20
